date	review	rating	userName	title
2023-07-18 00:30:24	Thank you, Amy & April for helping the spread normalizing sex & pleasure. I have become more confident which has allowed my body and mind to transform into a more erotic, sexy woman. LOVE YOU GALS!!!! xxoo	5	Jazzyjem114	AHH-mazing podcast! xxoo
2023-07-12 15:04:36	I agree they are hot also text me! +1 (509) 934-5978	5	okigiveupat nicknames	Wow and text me
2023-06-28 03:25:41	Do another podcast on restraints and bondage. I'm interested	4	TimeToHunt	Read
2023-06-29 12:55:22	They r hott	5	I swear tho	We do!
2023-06-28 05:01:16	"I started listening to this podcast more often! And I love it lots of good and juicy stuff, which I love! And wish for more stories. I would LOVE to hear more of the taboo stuff if there is anything that you gals can talk MORE about!!😊🙏🏽
And thank you for making a podcast that I can relate to and enjoy all the topics of sex and the juicy stories!"	5	alma coronado	Fave Podcast!
2023-05-18 16:58:37	This is the best and so informational! I have learned so much about myself from this podcast! Thank you so much April and Amy!!!	4	Lulu_AF	The best!
2023-06-26 20:46:02	honestly so happy this podcast exists. In a world and culture that is constantly shaming us for our sexuality, April and Amy’s judgement free sex education and candor is soooo necessary. Thank you🥰	5	berryblonde89	thank God for these two!
2023-06-26 18:44:06	Casual, fun conversations about allll topics. Expert and anecdotal advice.	5	lexih22	Light, funny, informative
2023-06-23 20:58:06	Loving this show and topics!	5	JustEnjoyingLife20	Must Listen
2023-06-23 18:49:35	"Thanks for this episode with advice and suggestions. 
It’s always good to learn techniques that are outside of the standard bj. 
❤️ Marisa"	5	Shhphotogirl	Stellar show
2023-06-20 20:14:21	Seems like there is good information buried in here but the singsong voices, constant “inside” jokes, sex jokes and flirting with each other is just too annoying for me.	3	RaTr85	I wish they were less annoying
2023-05-29 18:20:44	Stop saying that you need to see her boobs and vagina😠	1	rabbit_lover_Moose	Don’t
2023-05-17 20:48:32	This is podcast is on my weekly rotation! My partner is way more vanilla than I am and I love the conversations this sparks between us!	5	MMichele333	Weekly Listener
2023-04-18 22:23:30	I love this podcast, I’ve been following them for years and I love learning all about sex, bodies, interests and relationships!	5	mayapapaya215	Love them!!
2023-04-10 14:57:20	April and Amy have the most beautiful voices and energies.	5	James LA	Fabulous
2023-04-02 07:43:52	Love it!	5	Souly_21	Huge fan!
2023-04-01 01:17:36	I just started commuting for work again. This podcast is a great one to listen to. I really enjoy the stories and information and it’s made me think of how to incorporate this into my own life. Thank you guys!	5	DeadBobby	Lots of great information
2023-03-19 06:08:34	"Take off that tag and let me see yo boobs and vagina

😍😘🟰👉🍆 let’s have sex"	5	momos asitent	Sex is awesome
2023-03-17 17:35:38	I just found this amazing podcast and with only 20ish episodes in I have learned so much! I love it so much that I have recommended so many people to it as well!	5	j9grant	Best podcast!!
2023-03-08 13:47:29	"Amy and April have a wonderful chemistry and presence together 
Great topics and tips 
My girlfriend has reaped the benefits of me listening to theses podcasts 

Minor audio glitches and level issues 
Amazing series and people"	5	HotelXRay.	Most excellent
2023-03-07 20:18:47	I enjoy this every week . Learn a lot and hear your opinions and compare to how I approach my wife in the bedroom . I listen weekly at work when about 4-5 others guys while we work . We love it here in Michigan	5	Mjelinek	Five stars
2023-03-01 18:59:03	"I am new to this show. I would have got more out of that episode if there was less chatter and letting the expert talk uninterrupted.

I do admit you ladies are uninhibited.  Congratulations on that.

Thank you and namaste"	3	Donthun	Episode on anal was cluttered with chatter
2023-02-24 00:49:36	A great way to learn something new, expand your mind, and connect with your body.	5	LoveIsUs	A fun, interesting way to learn about everything sex
2023-02-20 02:58:04	April and Amy and their many wonderful guests have taught me so much. Me and my partner have started listening to this together and it has taken our intimacy to an amazing next level! Thanks for the shame- free facts ladies!!!	5	czcgdssefgh	LOVE THIS
2023-02-17 12:25:44	This podcast has introduced me to so many new ideas and concepts that I’ve never heard of! After growing up in a household where sex was never discussed, going to a school that taught abstinence, and thinking I was asexual in my teenage years, I’ve only started exploring my sexuality within the last few years. It’s thankfully been such a positive journey, and this podcast has opened up my world even more to all the possibilities and opportunities to further explore and continue to grow in my sexual self. I’m so thankful to have found Amy and April so early into my journey :)	5	victim 14,395	Empowering and Informative
2023-02-11 20:23:31	"Thank you for sharing your radical wisdom. I’ve found myself with my best girlfriends scattered throughout the country which could be depressing, however, I’ve found Shameless Sex. Move a muscle, change a thought. So when I’m down, I’ve been tossing on your podcast and getting outside. I find myself smiling, even laughing on these walks as if I was strolling with a couple friends. I appreciate this podcast more than you know. Ohhh—your hot topics are expanding my mind for the better. ;) Thank you!!! 
Stay shameless, 
SJ"	5	The Sarah Jean	Thanks, friends!!
2023-02-10 01:53:43	"A yo bro keep the photo dude that’s what a 5 year old would say

    Sorry I love the show is it bad if I had sex when I’m 14 please someone in the comments tell me my wife is have a child and she is dieing so please tell me soon please"	5	kyle de horrer man im 11	Uh
2023-02-09 05:10:31	Listen to this podcast has definitely helped me realize one I’m not the only one that goes threw what I go threw. But also has taught me more about my own body that I never knew!! I love listening to y’all!!	5	Paysmom19	Love!!
2023-02-08 18:47:37	"I owe these lovely ladies a great deal of gratitude, this podcast has really opened my eyes to the amount of pleasure a person is capable of experiencing. 
Keep up the good work xoxo"	5	tayyyyrizzz	Amazing
2023-02-07 18:47:11	Great show!	5	jr 12234568	Keep the photo :-)
2023-01-31 13:43:03	I found this podcast and it has quickly become one of my favorites. I love that they have episodes over such a wide variety of topics and they feel like they are being very honest and open about their own personal experiences in each episode. Highly recommend.	5	barista007	Fun and entertaining
2023-02-04 17:36:27	Even though both women are very likable and I support the general message of the show , the more I listen I realize it is basically an infomercial to sell products and other podcasts.  Occasionally when they have a great guest and actually let he/her talk it can be very interesting and informative but most times it’s too much of them and products they are trying to push on people.  Most of which are not very good.	2	69goat69	Advertisement
